candidate_id,page_stub,page_url,image_url,local_path,domain,file_name,width,height,format,mode,file_size_bytes,area,aspect_ratio,is_downloaded_and_valid,label,split,is_tiny,is_suspicious_domain,has_ui_keyword
page_05_cand_000020,page_05,https://www.nationalgeographic.com/photography/article/nature-patterns-jon-mccormack-photography,https://i.natgeofe.com/n/8ca744b0-02e8-4625-8093-4d817a0c48e1/03_20241008-Ammonite-DSC04644-STACK-1.jpg?w=748&h=562,c:\Users\Masha\ML_Projects\Photo-Classification\data\raw\page_05\page_05_cand_000020_80fbc897a3.jpg,i.natgeofe.com,03_20241008-Ammonite-DSC04644-STACK-1.jpg,748.0,561.0,JPEG,RGB,204930.0,419628.0,1.3333333333333333,True,content,,False,False,False
page_05_cand_000021,page_05,https://www.nationalgeographic.com/photography/article/nature-patterns-jon-mccormack-photography,https://i.natgeofe.com/n/8ca744b0-02e8-4625-8093-4d817a0c48e1/03_20241008-Ammonite-DSC04644-STACK-1.jpg?w=413&h=310,c:\Users\Masha\ML_Projects\Photo-Classification\data\raw\page_05\page_05_cand_000021_2c9d32c852.jpg,i.natgeofe.com,03_20241008-Ammonite-DSC04644-STACK-1.jpg,413.0,310.0,JPEG,RGB,70665.0,128030.0,1.332258064516129,True,content,,False,False,False
page_05_cand_000022,page_05,https://www.nationalgeographic.com/photography/article/nature-patterns-jon-mccormack-photography,https://i.natgeofe.com/n/8ca744b0-02e8-4625-8093-4d817a0c48e1/03_20241008-Ammonite-DSC04644-STACK-1.jpg?w=826&h=620,c:\Users\Masha\ML_Projects\Photo-Classification\data\raw\page_05\page_05_cand_000022_f9b7009657.jpg,i.natgeofe.com,03_20241008-Ammonite-DSC04644-STACK-1.jpg,826.0,620.0,JPEG,RGB,244415.0,512120.0,1.332258064516129,True,content,,False,False,False
page_05_cand_000023,page_05,https://www.nationalgeographic.com/photography/article/nature-patterns-jon-mccormack-photography,https://i.natgeofe.com/n/8ca744b0-02e8-4625-8093-4d817a0c48e1/03_20241008-Ammonite-DSC04644-STACK-1.jpg?w=718&h=539,c:\Users\Masha\ML_Projects\Photo-Classification\data\raw\page_05\page_05_cand_000023_f5dc3c556b.jpg,i.natgeofe.com,03_20241008-Ammonite-DSC04644-STACK-1.jpg,718.0,539.0,JPEG,RGB,190326.0,387002.0,1.3320964749536177,True,content,,False,False,False
page_05_cand_000024,page_05,https://www.nationalgeographic.com/photography/article/nature-patterns-jon-mccormack-photography,https://i.natgeofe.com/n/8ca744b0-02e8-4625-8093-4d817a0c48e1/03_20241008-Ammonite-DSC04644-STACK-1.jpg?w=1436&h=1078,c:\Users\Masha\ML_Projects\Photo-Classification\data\raw\page_05\page_05_cand_000024_0b4f52447a.jpg,i.natgeofe.com,03_20241008-Ammonite-DSC04644-STACK-1.jpg,1436.0,1077.0,JPEG,RGB,636536.0,1546572.0,1.3333333333333333,True,content,,False,False,False
page_05_cand_000025,page_05,https://www.nationalgeographic.com/photography/article/nature-patterns-jon-mccormack-photography,https://i.natgeofe.com/n/8ca744b0-02e8-4625-8093-4d817a0c48e1/03_20241008-Ammonite-DSC04644-STACK-1.jpg?w=1280&h=960,c:\Users\Masha\ML_Projects\Photo-Classification\data\raw\page_05\page_05_cand_000025_c05f654306.jpg,i.natgeofe.com,03_20241008-Ammonite-DSC04644-STACK-1.jpg,1280.0,960.0,JPEG,RGB,520240.0,1228800.0,1.3333333333333333,True,content,,False,False,False
page_05_cand_000026,page_05,https://www.nationalgeographic.com/photography/article/nature-patterns-jon-mccormack-photography,https://i.natgeofe.com/n/8ca744b0-02e8-4625-8093-4d817a0c48e1/03_20241008-Ammonite-DSC04644-STACK-1.jpg?w=2560&h=1920,c:\Users\Masha\ML_Projects\Photo-Classification\data\raw\page_05\page_05_cand_000026_e3120868d8.jpg,i.natgeofe.com,03_20241008-Ammonite-DSC04644-STACK-1.jpg,2560.0,1920.0,JPEG,RGB,1428767.0,4915200.0,1.3333333333333333,True,content,,False,False,False
page_05_cand_000027,page_05,https://www.nationalgeographic.com/photography/article/nature-patterns-jon-mccormack-photography,https://i.natgeofe.com/n/5e45eca3-fc72-4c26-9e2b-97021fc346c8/87_20240216-LakeMagadi-_DSC6113-9.jpg?w=374&h=249,c:\Users\Masha\ML_Projects\Photo-Classification\data\raw\page_05\page_05_cand_000027_16d84a14fc.jpg,i.natgeofe.com,87_20240216-LakeMagadi-_DSC6113-9.jpg,374.0,249.0,JPEG,RGB,43977.0,93126.0,1.502008032128514,True,content,,False,False,False
page_05_cand_000028,page_05,https://www.nationalgeographic.com/photography/article/nature-patterns-jon-mccormack-photography,https://i.natgeofe.com/n/5e45eca3-fc72-4c26-9e2b-97021fc346c8/87_20240216-LakeMagadi-_DSC6113-9.jpg?w=748&h=498,c:\Users\Masha\ML_Projects\Photo-Classification\data\raw\page_05\page_05_cand_000028_7f236fd668.jpg,i.natgeofe.com,87_20240216-LakeMagadi-_DSC6113-9.jpg,747.0,498.0,JPEG,RGB,156815.0,372006.0,1.5,True,content,,False,False,False
page_05_cand_000029,page_05,https://www.nationalgeographic.com/photography/article/nature-patterns-jon-mccormack-photography,https://i.natgeofe.com/n/5e45eca3-fc72-4c26-9e2b-97021fc346c8/87_20240216-LakeMagadi-_DSC6113-9.jpg?w=413&h=275,c:\Users\Masha\ML_Projects\Photo-Classification\data\raw\page_05\page_05_cand_000029_0cd2cd18d3.jpg,i.natgeofe.com,87_20240216-LakeMagadi-_DSC6113-9.jpg,413.0,275.0,JPEG,RGB,52670.0,113575.0,1.5018181818181817,True,content,,False,False,False
page_05_cand_000030,page_05,https://www.nationalgeographic.com/photography/article/nature-patterns-jon-mccormack-photography,https://i.natgeofe.com/n/5e45eca3-fc72-4c26-9e2b-97021fc346c8/87_20240216-LakeMagadi-_DSC6113-9.jpg?w=826&h=550,c:\Users\Masha\ML_Projects\Photo-Classification\data\raw\page_05\page_05_cand_000030_ab993e137d.jpg,i.natgeofe.com,87_20240216-LakeMagadi-_DSC6113-9.jpg,825.0,550.0,JPEG,RGB,187423.0,453750.0,1.5,True,content,,False,False,False
page_05_cand_000031,page_05,https://www.nationalgeographic.com/photography/article/nature-patterns-jon-mccormack-photography,https://i.natgeofe.com/n/5e45eca3-fc72-4c26-9e2b-97021fc346c8/87_20240216-LakeMagadi-_DSC6113-9.jpg?w=718&h=479,c:\Users\Masha\ML_Projects\Photo-Classification\data\raw\page_05\page_05_cand_000031_62cd59c7c3.jpg,i.natgeofe.com,87_20240216-LakeMagadi-_DSC6113-9.jpg,718.0,479.0,JPEG,RGB,143919.0,343922.0,1.498956158663883,True,content,,False,False,False
page_05_cand_000032,page_05,https://www.nationalgeographic.com/photography/article/nature-patterns-jon-mccormack-photography,https://i.natgeofe.com/n/5e45eca3-fc72-4c26-9e2b-97021fc346c8/87_20240216-LakeMagadi-_DSC6113-9.jpg?w=1436&h=958,c:\Users\Masha\ML_Projects\Photo-Classification\data\raw\page_05\page_05_cand_000032_241ab21ecf.jpg,i.natgeofe.com,87_20240216-LakeMagadi-_DSC6113-9.jpg,1436.0,957.0,JPEG,RGB,526776.0,1374252.0,1.5005224660397074,True,content,,False,False,False
page_05_cand_000033,page_05,https://www.nationalgeographic.com/photography/article/nature-patterns-jon-mccormack-photography,https://i.natgeofe.com/n/5e45eca3-fc72-4c26-9e2b-97021fc346c8/87_20240216-LakeMagadi-_DSC6113-9.jpg?w=1280&h=853,c:\Users\Masha\ML_Projects\Photo-Classification\data\raw\page_05\page_05_cand_000033_909126e845.jpg,i.natgeofe.com,87_20240216-LakeMagadi-_DSC6113-9.jpg,1280.0,853.0,JPEG,RGB,424391.0,1091840.0,1.5005861664712778,True,content,,False,False,False
page_05_cand_000034,page_05,https://www.nationalgeographic.com/photography/article/nature-patterns-jon-mccormack-photography,https://i.natgeofe.com/n/5e45eca3-fc72-4c26-9e2b-97021fc346c8/87_20240216-LakeMagadi-_DSC6113-9.jpg?w=2560&h=1706,c:\Users\Masha\ML_Projects\Photo-Classification\data\raw\page_05\page_05_cand_000034_88be3bff17.jpg,i.natgeofe.com,87_20240216-LakeMagadi-_DSC6113-9.jpg,2560.0,1706.0,JPEG,RGB,1275411.0,4367360.0,1.5005861664712778,True,content,,False,False,False
page_05_cand_000035,page_05,https://www.nationalgeographic.com/photography/article/nature-patterns-jon-mccormack-photography,https://i.natgeofe.com/n/fdaa6fbe-389a-44cf-b4c5-32034502198e/05_20240216-LakeMagadi-_DSC4134-28.jpg?w=374&h=249,c:\Users\Masha\ML_Projects\Photo-Classification\data\raw\page_05\page_05_cand_000035_40e3460966.jpg,i.natgeofe.com,05_20240216-LakeMagadi-_DSC4134-28.jpg,374.0,249.0,JPEG,RGB,21736.0,93126.0,1.502008032128514,True,content,,False,False,False
page_05_cand_000036,page_05,https://www.nationalgeographic.com/photography/article/nature-patterns-jon-mccormack-photography,https://i.natgeofe.com/n/fdaa6fbe-389a-44cf-b4c5-32034502198e/05_20240216-LakeMagadi-_DSC4134-28.jpg?w=748&h=498,c:\Users\Masha\ML_Projects\Photo-Classification\data\raw\page_05\page_05_cand_000036_8a0a279304.jpg,i.natgeofe.com,05_20240216-LakeMagadi-_DSC4134-28.jpg,747.0,498.0,JPEG,RGB,82761.0,372006.0,1.5,True,content,,False,False,False
page_05_cand_000037,page_05,https://www.nationalgeographic.com/photography/article/nature-patterns-jon-mccormack-photography,https://i.natgeofe.com/n/fdaa6fbe-389a-44cf-b4c5-32034502198e/05_20240216-LakeMagadi-_DSC4134-28.jpg?w=413&h=275,c:\Users\Masha\ML_Projects\Photo-Classification\data\raw\page_05\page_05_cand_000037_1593f6f4e3.jpg,i.natgeofe.com,05_20240216-LakeMagadi-_DSC4134-28.jpg,413.0,275.0,JPEG,RGB,25780.0,113575.0,1.5018181818181817,True,content,,False,False,False
page_05_cand_000038,page_05,https://www.nationalgeographic.com/photography/article/nature-patterns-jon-mccormack-photography,https://i.natgeofe.com/n/fdaa6fbe-389a-44cf-b4c5-32034502198e/05_20240216-LakeMagadi-_DSC4134-28.jpg?w=826&h=550,c:\Users\Masha\ML_Projects\Photo-Classification\data\raw\page_05\page_05_cand_000038_b3f92fafe1.jpg,i.natgeofe.com,05_20240216-LakeMagadi-_DSC4134-28.jpg,825.0,550.0,JPEG,RGB,102047.0,453750.0,1.5,True,content,,False,False,False
page_05_cand_000039,page_05,https://www.nationalgeographic.com/photography/article/nature-patterns-jon-mccormack-photography,https://i.natgeofe.com/n/fdaa6fbe-389a-44cf-b4c5-32034502198e/05_20240216-LakeMagadi-_DSC4134-28.jpg?w=718&h=479,c:\Users\Masha\ML_Projects\Photo-Classification\data\raw\page_05\page_05_cand_000039_19e425c275.jpg,i.natgeofe.com,05_20240216-LakeMagadi-_DSC4134-28.jpg,718.0,479.0,JPEG,RGB,75404.0,343922.0,1.498956158663883,True,content,,False,False,False
page_05_cand_000040,page_05,https://www.nationalgeographic.com/photography/article/nature-patterns-jon-mccormack-photography,https://i.natgeofe.com/n/fdaa6fbe-389a-44cf-b4c5-32034502198e/05_20240216-LakeMagadi-_DSC4134-28.jpg?w=1436&h=958,c:\Users\Masha\ML_Projects\Photo-Classification\data\raw\page_05\page_05_cand_000040_31b47f2fa9.jpg,i.natgeofe.com,05_20240216-LakeMagadi-_DSC4134-28.jpg,1436.0,957.0,JPEG,RGB,353674.0,1374252.0,1.5005224660397074,True,content,,False,False,False
page_05_cand_000041,page_05,https://www.nationalgeographic.com/photography/article/nature-patterns-jon-mccormack-photography,https://i.natgeofe.com/n/fdaa6fbe-389a-44cf-b4c5-32034502198e/05_20240216-LakeMagadi-_DSC4134-28.jpg?w=1280&h=853,c:\Users\Masha\ML_Projects\Photo-Classification\data\raw\page_05\page_05_cand_000041_9da66be1ed.jpg,i.natgeofe.com,05_20240216-LakeMagadi-_DSC4134-28.jpg,1280.0,853.0,JPEG,RGB,271701.0,1091840.0,1.5005861664712778,True,content,,False,False,False
page_05_cand_000042,page_05,https://www.nationalgeographic.com/photography/article/nature-patterns-jon-mccormack-photography,https://i.natgeofe.com/n/fdaa6fbe-389a-44cf-b4c5-32034502198e/05_20240216-LakeMagadi-_DSC4134-28.jpg?w=2560&h=1706,c:\Users\Masha\ML_Projects\Photo-Classification\data\raw\page_05\page_05_cand_000042_77d94583bf.jpg,i.natgeofe.com,05_20240216-LakeMagadi-_DSC4134-28.jpg,2560.0,1706.0,JPEG,RGB,1011124.0,4367360.0,1.5005861664712778,True,content,,False,False,False
page_05_cand_000043,page_05,https://www.nationalgeographic.com/photography/article/nature-patterns-jon-mccormack-photography,https://i.natgeofe.com/n/b07c1322-c338-4f77-addf-56064496bbd1/23_Suguta-20241207-_DSC2233-1.jpg?w=374&h=249,c:\Users\Masha\ML_Projects\Photo-Classification\data\raw\page_05\page_05_cand_000043_101e35501e.jpg,i.natgeofe.com,23_Suguta-20241207-_DSC2233-1.jpg,374.0,249.0,JPEG,RGB,56995.0,93126.0,1.502008032128514,True,content,,False,False,False
page_05_cand_000044,page_05,https://www.nationalgeographic.com/photography/article/nature-patterns-jon-mccormack-photography,https://i.natgeofe.com/n/b07c1322-c338-4f77-addf-56064496bbd1/23_Suguta-20241207-_DSC2233-1.jpg?w=748&h=498,c:\Users\Masha\ML_Projects\Photo-Classification\data\raw\page_05\page_05_cand_000044_f51ac2f748.jpg,i.natgeofe.com,23_Suguta-20241207-_DSC2233-1.jpg,747.0,498.0,JPEG,RGB,212135.0,372006.0,1.5,True,content,,False,False,False
page_05_cand_000045,page_05,https://www.nationalgeographic.com/photography/article/nature-patterns-jon-mccormack-photography,https://i.natgeofe.com/n/b07c1322-c338-4f77-addf-56064496bbd1/23_Suguta-20241207-_DSC2233-1.jpg?w=413&h=275,c:\Users\Masha\ML_Projects\Photo-Classification\data\raw\page_05\page_05_cand_000045_54175712e8.jpg,i.natgeofe.com,23_Suguta-20241207-_DSC2233-1.jpg,413.0,275.0,JPEG,RGB,68946.0,113575.0,1.5018181818181817,True,content,,False,False,False
page_05_cand_000046,page_05,https://www.nationalgeographic.com/photography/article/nature-patterns-jon-mccormack-photography,https://i.natgeofe.com/n/b07c1322-c338-4f77-addf-56064496bbd1/23_Suguta-20241207-_DSC2233-1.jpg?w=826&h=550,c:\Users\Masha\ML_Projects\Photo-Classification\data\raw\page_05\page_05_cand_000046_af55324576.jpg,i.natgeofe.com,23_Suguta-20241207-_DSC2233-1.jpg,825.0,550.0,JPEG,RGB,254667.0,453750.0,1.5,True,content,,False,False,False
page_05_cand_000047,page_05,https://www.nationalgeographic.com/photography/article/nature-patterns-jon-mccormack-photography,https://i.natgeofe.com/n/b07c1322-c338-4f77-addf-56064496bbd1/23_Suguta-20241207-_DSC2233-1.jpg?w=718&h=479,c:\Users\Masha\ML_Projects\Photo-Classification\data\raw\page_05\page_05_cand_000047_82b5ee23a5.jpg,i.natgeofe.com,23_Suguta-20241207-_DSC2233-1.jpg,718.0,479.0,JPEG,RGB,194865.0,343922.0,1.498956158663883,True,content,,False,False,False
page_05_cand_000048,page_05,https://www.nationalgeographic.com/photography/article/nature-patterns-jon-mccormack-photography,https://i.natgeofe.com/n/b07c1322-c338-4f77-addf-56064496bbd1/23_Suguta-20241207-_DSC2233-1.jpg?w=1436&h=958,c:\Users\Masha\ML_Projects\Photo-Classification\data\raw\page_05\page_05_cand_000048_471d6a54b5.jpg,i.natgeofe.com,23_Suguta-20241207-_DSC2233-1.jpg,1436.0,957.0,JPEG,RGB,719015.0,1374252.0,1.5005224660397074,True,content,,False,False,False
page_05_cand_000049,page_05,https://www.nationalgeographic.com/photography/article/nature-patterns-jon-mccormack-photography,https://i.natgeofe.com/n/b07c1322-c338-4f77-addf-56064496bbd1/23_Suguta-20241207-_DSC2233-1.jpg?w=1280&h=853,c:\Users\Masha\ML_Projects\Photo-Classification\data\raw\page_05\page_05_cand_000049_989d6c61e7.jpg,i.natgeofe.com,23_Suguta-20241207-_DSC2233-1.jpg,1280.0,853.0,JPEG,RGB,580968.0,1091840.0,1.5005861664712778,True,content,,False,False,False
page_05_cand_000050,page_05,https://www.nationalgeographic.com/photography/article/nature-patterns-jon-mccormack-photography,https://i.natgeofe.com/n/b07c1322-c338-4f77-addf-56064496bbd1/23_Suguta-20241207-_DSC2233-1.jpg?w=2560&h=1706,c:\Users\Masha\ML_Projects\Photo-Classification\data\raw\page_05\page_05_cand_000050_2297ee7163.jpg,i.natgeofe.com,23_Suguta-20241207-_DSC2233-1.jpg,2560.0,1706.0,JPEG,RGB,1695161.0,4367360.0,1.5005861664712778,True,content,,False,False,False
page_05_cand_000051,page_05,https://www.nationalgeographic.com/photography/article/nature-patterns-jon-mccormack-photography,https://i.natgeofe.com/n/bf830a02-686b-454f-ab0b-3c65efa2d016/32_20240216-LakeMagadi-_DSC3865-25.jpg?w=374&h=249,c:\Users\Masha\ML_Projects\Photo-Classification\data\raw\page_05\page_05_cand_000051_6b5d9394f4.jpg,i.natgeofe.com,32_20240216-LakeMagadi-_DSC3865-25.jpg,374.0,249.0,JPEG,RGB,34921.0,93126.0,1.502008032128514,True,content,,False,False,False
page_05_cand_000052,page_05,https://www.nationalgeographic.com/photography/article/nature-patterns-jon-mccormack-photography,https://i.natgeofe.com/n/bf830a02-686b-454f-ab0b-3c65efa2d016/32_20240216-LakeMagadi-_DSC3865-25.jpg?w=748&h=498,c:\Users\Masha\ML_Projects\Photo-Classification\data\raw\page_05\page_05_cand_000052_04c23bdf40.jpg,i.natgeofe.com,32_20240216-LakeMagadi-_DSC3865-25.jpg,747.0,498.0,JPEG,RGB,130712.0,372006.0,1.5,True,content,,False,False,False
page_05_cand_000053,page_05,https://www.nationalgeographic.com/photography/article/nature-patterns-jon-mccormack-photography,https://i.natgeofe.com/n/bf830a02-686b-454f-ab0b-3c65efa2d016/32_20240216-LakeMagadi-_DSC3865-25.jpg?w=413&h=275,c:\Users\Masha\ML_Projects\Photo-Classification\data\raw\page_05\page_05_cand_000053_2fb6bcf92f.jpg,i.natgeofe.com,32_20240216-LakeMagadi-_DSC3865-25.jpg,413.0,275.0,JPEG,RGB,42208.0,113575.0,1.5018181818181817,True,content,,False,False,False
page_05_cand_000054,page_05,https://www.nationalgeographic.com/photography/article/nature-patterns-jon-mccormack-photography,https://i.natgeofe.com/n/bf830a02-686b-454f-ab0b-3c65efa2d016/32_20240216-LakeMagadi-_DSC3865-25.jpg?w=826&h=550,c:\Users\Masha\ML_Projects\Photo-Classification\data\raw\page_05\page_05_cand_000054_9804d7e7ce.jpg,i.natgeofe.com,32_20240216-LakeMagadi-_DSC3865-25.jpg,825.0,550.0,JPEG,RGB,157825.0,453750.0,1.5,True,content,,False,False,False
page_05_cand_000055,page_05,https://www.nationalgeographic.com/photography/article/nature-patterns-jon-mccormack-photography,https://i.natgeofe.com/n/bf830a02-686b-454f-ab0b-3c65efa2d016/32_20240216-LakeMagadi-_DSC3865-25.jpg?w=718&h=479,c:\Users\Masha\ML_Projects\Photo-Classification\data\raw\page_05\page_05_cand_000055_62c0d8c57d.jpg,i.natgeofe.com,32_20240216-LakeMagadi-_DSC3865-25.jpg,718.0,479.0,JPEG,RGB,120274.0,343922.0,1.498956158663883,True,content,,False,False,False
page_05_cand_000056,page_05,https://www.nationalgeographic.com/photography/article/nature-patterns-jon-mccormack-photography,https://i.natgeofe.com/n/bf830a02-686b-454f-ab0b-3c65efa2d016/32_20240216-LakeMagadi-_DSC3865-25.jpg?w=1436&h=958,c:\Users\Masha\ML_Projects\Photo-Classification\data\raw\page_05\page_05_cand_000056_c3e86969f5.jpg,i.natgeofe.com,32_20240216-LakeMagadi-_DSC3865-25.jpg,1436.0,957.0,JPEG,RGB,460240.0,1374252.0,1.5005224660397074,True,content,,False,False,False
page_05_cand_000057,page_05,https://www.nationalgeographic.com/photography/article/nature-patterns-jon-mccormack-photography,https://i.natgeofe.com/n/bf830a02-686b-454f-ab0b-3c65efa2d016/32_20240216-LakeMagadi-_DSC3865-25.jpg?w=1280&h=853,c:\Users\Masha\ML_Projects\Photo-Classification\data\raw\page_05\page_05_cand_000057_60611ab41b.jpg,i.natgeofe.com,32_20240216-LakeMagadi-_DSC3865-25.jpg,1280.0,853.0,JPEG,RGB,369156.0,1091840.0,1.5005861664712778,True,content,,False,False,False
page_05_cand_000058,page_05,https://www.nationalgeographic.com/photography/article/nature-patterns-jon-mccormack-photography,https://i.natgeofe.com/n/bf830a02-686b-454f-ab0b-3c65efa2d016/32_20240216-LakeMagadi-_DSC3865-25.jpg?w=2560&h=1706,c:\Users\Masha\ML_Projects\Photo-Classification\data\raw\page_05\page_05_cand_000058_e6b6287e8c.jpg,i.natgeofe.com,32_20240216-LakeMagadi-_DSC3865-25.jpg,2560.0,1706.0,JPEG,RGB,1130232.0,4367360.0,1.5005861664712778,True,content,,False,False,False
page_05_cand_000059,page_05,https://www.nationalgeographic.com/photography/article/nature-patterns-jon-mccormack-photography,https://i.natgeofe.com/n/aadc62b0-b85d-45df-9d24-8347c5bb8ab6/34_botswana-vumbura-20140424-253-_DSC7805-2.jpg?w=374&h=249,c:\Users\Masha\ML_Projects\Photo-Classification\data\raw\page_05\page_05_cand_000059_9b8cf6e010.jpg,i.natgeofe.com,34_botswana-vumbura-20140424-253-_DSC7805-2.jpg,374.0,249.0,JPEG,RGB,44130.0,93126.0,1.502008032128514,True,content,,False,False,False
page_05_cand_000060,page_05,https://www.nationalgeographic.com/photography/article/nature-patterns-jon-mccormack-photography,https://i.natgeofe.com/n/aadc62b0-b85d-45df-9d24-8347c5bb8ab6/34_botswana-vumbura-20140424-253-_DSC7805-2.jpg?w=748&h=498,c:\Users\Masha\ML_Projects\Photo-Classification\data\raw\page_05\page_05_cand_000060_23ce754465.jpg,i.natgeofe.com,34_botswana-vumbura-20140424-253-_DSC7805-2.jpg,748.0,498.0,JPEG,RGB,178319.0,372504.0,1.502008032128514,True,content,,False,False,False
page_05_cand_000061,page_05,https://www.nationalgeographic.com/photography/article/nature-patterns-jon-mccormack-photography,https://i.natgeofe.com/n/aadc62b0-b85d-45df-9d24-8347c5bb8ab6/34_botswana-vumbura-20140424-253-_DSC7805-2.jpg?w=413&h=275,c:\Users\Masha\ML_Projects\Photo-Classification\data\raw\page_05\page_05_cand_000061_8d23176a98.jpg,i.natgeofe.com,34_botswana-vumbura-20140424-253-_DSC7805-2.jpg,413.0,275.0,JPEG,RGB,54066.0,113575.0,1.5018181818181817,True,content,,False,False,False
page_05_cand_000062,page_05,https://www.nationalgeographic.com/photography/article/nature-patterns-jon-mccormack-photography,https://i.natgeofe.com/n/aadc62b0-b85d-45df-9d24-8347c5bb8ab6/34_botswana-vumbura-20140424-253-_DSC7805-2.jpg?w=826&h=550,c:\Users\Masha\ML_Projects\Photo-Classification\data\raw\page_05\page_05_cand_000062_ee4a5420fd.jpg,i.natgeofe.com,34_botswana-vumbura-20140424-253-_DSC7805-2.jpg,826.0,550.0,JPEG,RGB,216515.0,454300.0,1.5018181818181817,True,content,,False,False,False
page_05_cand_000063,page_05,https://www.nationalgeographic.com/photography/article/nature-patterns-jon-mccormack-photography,https://i.natgeofe.com/n/aadc62b0-b85d-45df-9d24-8347c5bb8ab6/34_botswana-vumbura-20140424-253-_DSC7805-2.jpg?w=718&h=478,c:\Users\Masha\ML_Projects\Photo-Classification\data\raw\page_05\page_05_cand_000063_ef9d9dd923.jpg,i.natgeofe.com,34_botswana-vumbura-20140424-253-_DSC7805-2.jpg,718.0,478.0,JPEG,RGB,162667.0,343204.0,1.502092050209205,True,content,,False,False,False
page_05_cand_000064,page_05,https://www.nationalgeographic.com/photography/article/nature-patterns-jon-mccormack-photography,https://i.natgeofe.com/n/aadc62b0-b85d-45df-9d24-8347c5bb8ab6/34_botswana-vumbura-20140424-253-_DSC7805-2.jpg?w=1436&h=956,c:\Users\Masha\ML_Projects\Photo-Classification\data\raw\page_05\page_05_cand_000064_c3751e2679.jpg,i.natgeofe.com,34_botswana-vumbura-20140424-253-_DSC7805-2.jpg,1436.0,956.0,JPEG,RGB,619557.0,1372816.0,1.502092050209205,True,content,,False,False,False
page_05_cand_000065,page_05,https://www.nationalgeographic.com/photography/article/nature-patterns-jon-mccormack-photography,https://i.natgeofe.com/n/aadc62b0-b85d-45df-9d24-8347c5bb8ab6/34_botswana-vumbura-20140424-253-_DSC7805-2.jpg?w=1280&h=852,c:\Users\Masha\ML_Projects\Photo-Classification\data\raw\page_05\page_05_cand_000065_8e11d5c7c0.jpg,i.natgeofe.com,34_botswana-vumbura-20140424-253-_DSC7805-2.jpg,1280.0,852.0,JPEG,RGB,501840.0,1090560.0,1.5023474178403755,True,content,,False,False,False
page_05_cand_000066,page_05,https://www.nationalgeographic.com/photography/article/nature-patterns-jon-mccormack-photography,https://i.natgeofe.com/n/aadc62b0-b85d-45df-9d24-8347c5bb8ab6/34_botswana-vumbura-20140424-253-_DSC7805-2.jpg?w=2560&h=1704,c:\Users\Masha\ML_Projects\Photo-Classification\data\raw\page_05\page_05_cand_000066_f7f96fa325.jpg,i.natgeofe.com,34_botswana-vumbura-20140424-253-_DSC7805-2.jpg,2560.0,1704.0,JPEG,RGB,1435084.0,4362240.0,1.5023474178403755,True,content,,False,False,False
page_05_cand_000067,page_05,https://www.nationalgeographic.com/photography/article/nature-patterns-jon-mccormack-photography,https://i.natgeofe.com/n/5c7fcd56-4d45-431e-9949-75c83d56f18d/83_Iceland-South-East-20240824-_DSC6413-1.jpg?w=374&h=281,c:\Users\Masha\ML_Projects\Photo-Classification\data\raw\page_05\page_05_cand_000067_d6a7c16a4d.jpg,i.natgeofe.com,83_Iceland-South-East-20240824-_DSC6413-1.jpg,374.0,281.0,JPEG,RGB,28082.0,105094.0,1.3309608540925266,True,content,,False,False,False
page_05_cand_000068,page_05,https://www.nationalgeographic.com/photography/article/nature-patterns-jon-mccormack-photography,https://i.natgeofe.com/n/5c7fcd56-4d45-431e-9949-75c83d56f18d/83_Iceland-South-East-20240824-_DSC6413-1.jpg?w=748&h=562,c:\Users\Masha\ML_Projects\Photo-Classification\data\raw\page_05\page_05_cand_000068_209f7291a6.jpg,i.natgeofe.com,83_Iceland-South-East-20240824-_DSC6413-1.jpg,748.0,561.0,JPEG,RGB,111632.0,419628.0,1.3333333333333333,True,content,,False,False,False
page_05_cand_000069,page_05,https://www.nationalgeographic.com/photography/article/nature-patterns-jon-mccormack-photography,https://i.natgeofe.com/n/5c7fcd56-4d45-431e-9949-75c83d56f18d/83_Iceland-South-East-20240824-_DSC6413-1.jpg?w=413&h=310,c:\Users\Masha\ML_Projects\Photo-Classification\data\raw\page_05\page_05_cand_000069_4e8bcb5f1c.jpg,i.natgeofe.com,83_Iceland-South-East-20240824-_DSC6413-1.jpg,413.0,310.0,JPEG,RGB,33694.0,128030.0,1.332258064516129,True,content,,False,False,False
page_05_cand_000070,page_05,https://www.nationalgeographic.com/photography/article/nature-patterns-jon-mccormack-photography,https://i.natgeofe.com/n/5c7fcd56-4d45-431e-9949-75c83d56f18d/83_Iceland-South-East-20240824-_DSC6413-1.jpg?w=826&h=620,c:\Users\Masha\ML_Projects\Photo-Classification\data\raw\page_05\page_05_cand_000070_f860f29948.jpg,i.natgeofe.com,83_Iceland-South-East-20240824-_DSC6413-1.jpg,826.0,620.0,JPEG,RGB,137712.0,512120.0,1.332258064516129,True,content,,False,False,False
